id,symbol,timeframe,timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,rsi_14,stoch_k,stoch_d,atr_14,bb_upper_20,bb_middle_20,bb_lower_20,macd_line,macd_signal,macd_histogram,created_at,updated_at,ob_bullish_high,ob_bullish_low,ob_bearish_high,ob_bearish_low
770524,GBPUSD,H8,2020-06-08 00:00:00+00,1.26855000,1.27258000,1.26738000,1.27066000,7820.00000000,1.25359100,1.23520320,1.23108760,1.25898757,1.24958865,1.24193393,79.29354246,90.97331240,86.03423372,0.00615838,1.27597629,1.25359100,1.23120571,0.00939892,0.00836698,0.00103194,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770525,GBPUSD,H8,2020-06-08 08:00:00+00,1.27064000,1.27088000,1.26266000,1.26948000,16110.00000000,1.25531000,1.23643020,1.23103705,1.26078333,1.25114949,1.24306044,76.64865444,85.42103058,87.50594374,0.00608992,1.27702152,1.25531000,1.23359848,0.00963384,0.00862035,0.00101349,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770526,GBPUSD,H8,2020-06-08 16:00:00+00,1.26948000,1.27342000,1.26731000,1.27210000,11812.00000000,1.25718200,1.23767700,1.23108555,1.26212128,1.25250731,1.24409650,78.37353480,94.38536793,90.25990364,0.00624207,1.27788149,1.25718200,1.23648251,0.00961397,0.00881907,0.00079490,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770527,GBPUSD,H8,2020-06-09 00:00:00+00,1.27219000,1.27518000,1.26945000,1.27130000,8730.00000000,1.25904050,1.23872740,1.23115455,1.26365646,1.25395862,1.24519468,76.51501533,84.64582509,88.15074120,0.00623264,1.27770162,1.25904050,1.24037938,0.00969785,0.00899483,0.00070302,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770528,GBPUSD,H8,2020-06-09 08:00:00+00,1.27135000,1.27190000,1.26171000,1.27027000,19197.00000000,1.26061350,1.23974200,1.23122815,1.26483239,1.25524316,1.24621842,74.07930031,80.56984567,86.53367956,0.00619673,1.27739759,1.26061350,1.24382941,0.00958923,0.00911371,0.00047552,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770529,GBPUSD,H8,2020-06-09 16:00:00+00,1.27028000,1.27443000,1.26930000,1.27263000,12257.00000000,1.26213450,1.24079660,1.23133405,1.26566895,1.25635626,1.24716162,75.96705782,89.90898298,85.04155125,0.00648197,1.27741826,1.26213450,1.24685074,0.00931269,0.00915351,0.00015918,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770530,GBPUSD,H8,2020-06-10 00:00:00+00,1.27274000,1.27750000,1.27026000,1.27657000,9114.00000000,1.26350800,1.24182780,1.23157905,1.26673988,1.25756172,1.24816038,78.74956455,96.62921348,89.03601404,0.00638540,1.27879671,1.26350800,1.24821929,0.00917815,0.00915844,0.00000000,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770531,GBPUSD,H8,2020-06-10 08:00:00+00,1.27657000,1.28006000,1.27264000,1.27505000,18546.00000000,1.26477500,1.24283980,1.23175265,1.26825221,1.25896975,1.24927448,75.13541578,83.38308458,89.97376035,0.00644644,1.27946820,1.26477500,1.25008180,0.00928246,0.00918324,0.00009922,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770532,GBPUSD,H8,2020-06-10 16:00:00+00,1.27506000,1.28112000,1.27225000,1.27467000,18382.00000000,1.26570000,1.24381020,1.23196020,1.26929802,1.26016088,1.25028529,74.21836385,75.40045767,85.13758524,0.00651598,1.28043908,1.26570000,1.25096092,0.00913714,0.00917402,0.00000000,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770533,GBPUSD,H8,2020-06-11 00:00:00+00,1.27466000,1.27529000,1.26519000,1.26670000,13739.00000000,1.26629950,1.24460520,1.23215410,1.27012448,1.26123563,1.25124155,58.17935439,37.76435045,65.51596423,0.00668412,1.28015038,1.26629950,1.25244862,0.00888885,0.00911699,-0.00022814,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770534,GBPUSD,H8,2020-06-11 08:00:00+00,1.26670000,1.27157000,1.26297000,1.26519000,19951.00000000,1.26664250,1.24543540,1.23234840,1.26959764,1.26164039,1.25184776,55.72238810,17.92890263,43.69790358,0.00692812,1.28001859,1.26664250,1.25326641,0.00795724,0.00888504,-0.00092780,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770535,GBPUSD,H8,2020-06-11 16:00:00+00,1.26525000,1.26811000,1.25825000,1.25974000,19564.00000000,1.26677050,1.24625560,1.23253640,1.26891954,1.26190333,1.25237099,47.86539790,6.51508526,20.73611278,0.00704754,1.27982713,1.26677050,1.25371387,0.00701621,0.00851127,-0.00149506,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770536,GBPUSD,H8,2020-06-12 00:00:00+00,1.25976000,1.26008000,1.25416000,1.25960000,12996.00000000,1.26687750,1.24697700,1.23281190,1.26750730,1.26174308,1.25265997,47.67941474,20.17804154,14.87400981,0.00724843,1.27965935,1.26687750,1.25409565,0.00576422,0.00796186,-0.00219764,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770537,GBPUSD,H8,2020-06-12 08:00:00+00,1.25952000,1.26519000,1.25712000,1.25862000,20631.00000000,1.26712550,1.24770920,1.23306795,1.26629079,1.26158433,1.25293213,46.32257860,16.54302671,14.41205117,0.00715354,1.27903460,1.26712550,1.25521640,0.00470646,0.00731078,-0.00260432,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
770538,GBPUSD,H8,2020-06-12 16:00:00+00,1.25872000,1.25872000,1.24722000,1.25181000,18681.00000000,1.26692300,1.24831620,1.23328020,1.26511067,1.26136475,1.25315518,38.18963576,13.53982301,16.75363042,0.00721900,1.27969771,1.26692300,1.25414829,0.00374592,0.00659781,-0.00285189,2026-02-06 12:41:59.766831+00,2026-02-08 12:12:10.001286+00,,,,
814761,GBPUSD,H3,2018-09-12 21:00:00+00,1.30541000,1.30543000,1.30372000,1.30460000,37128.00000000,1.30234200,1.29536420,1.28653110,1.30186054,1.29975158,1.29699737,59.96751747,67.20128308,64.10050789,0.00385428,1.30592032,1.30234200,1.29876368,0.00210896,0.00221326,-0.00010430,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814762,GBPUSD,H3,2018-09-13 00:00:00+00,1.30459000,1.30508000,1.30424000,1.30463000,14551.00000000,1.30242350,1.29574940,1.28662020,1.30228200,1.30011073,1.29729551,60.01909222,67.44186047,69.41994119,0.00370112,1.30613000,1.30242350,1.29871700,0.00217127,0.00220486,0.00000000,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814763,GBPUSD,H3,2018-09-13 03:00:00+00,1.30462000,1.30527000,1.30371000,1.30514000,8217.00000000,1.30255900,1.29614760,1.28672300,1.30264323,1.30044549,1.29758314,60.94036119,74.08637874,69.57650743,0.00349675,1.30645009,1.30255900,1.29866791,0.00219774,0.00220344,0.00000000,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814764,GBPUSD,H3,2018-09-13 06:00:00+00,1.30516000,1.30519000,1.30253000,1.30354000,10520.00000000,1.30260000,1.29649860,1.28682810,1.30302735,1.30079323,1.29787948,56.53872361,55.92903828,65.81909249,0.00335841,1.30651423,1.30260000,1.29868577,0.00223412,0.00220958,0.00000000,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814765,GBPUSD,H3,2018-09-13 09:00:00+00,1.30354000,1.30582000,1.30330000,1.30521000,20030.00000000,1.30272650,1.29694140,1.28693700,1.30310622,1.30099669,1.29810147,59.80228506,70.75743049,66.92428250,0.00330853,1.30680305,1.30272650,1.29864995,0.00210952,0.00218957,-0.00008005,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814766,GBPUSD,H3,2018-09-13 12:00:00+00,1.30521000,1.30921000,1.30332000,1.30886000,44180.00000000,1.30301550,1.29753320,1.28706595,1.30342987,1.30130879,1.29838023,65.83994863,96.92442882,74.53696586,0.00325220,1.30789230,1.30301550,1.29813870,0.00212108,0.00217587,-0.00005479,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814767,GBPUSD,H3,2018-09-13 15:00:00+00,1.30887000,1.31235000,1.30825000,1.31018000,55003.00000000,1.30333750,1.29808020,1.28722145,1.30426528,1.30186814,1.29879120,67.72777564,85.05509642,84.24565191,0.00344062,1.30912796,1.30333750,1.29754704,0.00239714,0.00222012,0.00017702,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814768,GBPUSD,H3,2018-09-13 18:00:00+00,1.31019000,1.31155000,1.30968000,1.31105000,16704.00000000,1.30362250,1.29849940,1.28738540,1.30517524,1.30248383,1.29923782,68.94590270,91.04683196,91.00878573,0.00348772,1.31027765,1.30362250,1.29696735,0.00269140,0.00231438,0.00037702,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814769,GBPUSD,H3,2018-09-13 21:00:00+00,1.31105000,1.31126000,1.31021000,1.31043000,42790.00000000,1.30397650,1.29891380,1.28755835,1.30607905,1.30311836,1.29970104,67.00489463,86.77685950,87.62626263,0.00337217,1.31125959,1.30397650,1.29669341,0.00296068,0.00244364,0.00051704,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814770,GBPUSD,H3,2018-09-14 00:00:00+00,1.31047000,1.31176000,1.31041000,1.31129000,14837.00000000,1.30463100,1.29931840,1.28773175,1.30674842,1.30365997,1.30012179,68.33648148,92.69972452,90.17447199,0.00320630,1.31207101,1.30463100,1.29719099,0.00308846,0.00257260,0.00051586,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814771,GBPUSD,H3,2018-09-14 03:00:00+00,1.31128000,1.31213000,1.31064000,1.31169000,8212.00000000,1.30514950,1.29970980,1.28790990,1.30744713,1.30422515,1.30055976,68.96386603,95.45454545,91.64370983,0.00307370,1.31302679,1.30514950,1.29727221,0.00322197,0.00270247,0.00051950,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814772,GBPUSD,H3,2018-09-14 06:00:00+00,1.31168000,1.31217000,1.31067000,1.31148000,14485.00000000,1.30568950,1.30012080,1.28808475,1.30809988,1.30477811,1.30099624,68.19985073,93.04000000,93.73142332,0.00296058,1.31374587,1.30568950,1.29763313,0.00332177,0.00282633,0.00049544,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814773,GBPUSD,H3,2018-09-14 09:00:00+00,1.31149000,1.31374000,1.31056000,1.31220000,25227.00000000,1.30621500,1.30054460,1.28826720,1.30861990,1.30527454,1.30140737,69.44952357,86.29893238,91.59782595,0.00285625,1.31452635,1.30621500,1.29790365,0.00334535,0.00293013,0.00041522,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814774,GBPUSD,H3,2018-09-14 12:00:00+00,1.31220000,1.31477000,1.30813000,1.30864000,42841.00000000,1.30655950,1.30085580,1.28843700,1.30917068,1.30578754,1.30183061,57.43180974,49.91830065,76.41907768,0.00287938,1.31467077,1.30655950,1.29844823,0.00338314,0.00302073,0.00036241,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814775,GBPUSD,H3,2018-09-14 15:00:00+00,1.30865000,1.31055000,1.30708000,1.30814000,36602.00000000,1.30693250,1.30113360,1.28859895,1.30908904,1.30599883,1.30209764,55.96697342,45.83333333,60.68352212,0.00314800,1.31460206,1.30693250,1.29926294,0.00309021,0.00303463,0.00005558,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814776,GBPUSD,H3,2018-09-14 18:00:00+00,1.30813000,1.30825000,1.30610000,1.30648000,24437.00000000,1.30728200,1.30140260,1.28876000,1.30894303,1.30615744,1.30233460,51.28973193,32.27124183,42.67429194,0.00317100,1.31415923,1.30728200,1.30040477,0.00278559,0.00298482,-0.00019923,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814777,GBPUSD,H3,2018-09-14 21:00:00+00,1.30648000,1.30658000,1.30555000,1.30597000,2680.00000000,1.30741450,1.30165660,1.28891570,1.30856410,1.30618133,1.30249716,49.90969824,28.10457516,35.40305011,0.00309807,1.31408015,1.30741450,1.30074885,0.00238277,0.00286441,-0.00048164,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814778,GBPUSD,H3,2018-09-16 21:00:00+00,1.30704000,1.30779000,1.30679000,1.30725000,687.00000000,1.30774100,1.30194880,1.28906635,1.30816501,1.30616568,1.30263335,53.30555201,34.43766347,31.60449349,0.00295035,1.31366102,1.30774100,1.30182098,0.00199933,0.00269139,-0.00069206,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814779,GBPUSD,H3,2018-09-17 00:00:00+00,1.30725000,1.30778000,1.30684000,1.30764000,8571.00000000,1.30799100,1.30225880,1.28922665,1.30802424,1.30624600,1.30281440,54.32167168,37.72925764,33.42383209,0.00286961,1.31343110,1.30799100,1.30255090,0.00177824,0.00250876,-0.00073052,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814780,GBPUSD,H3,2018-09-17 03:00:00+00,1.30764000,1.30833000,1.30709000,1.30803000,12431.00000000,1.30812250,1.30256980,1.28939075,1.30796513,1.30634926,1.30300364,55.36762967,26.89804772,33.02165628,0.00273178,1.31343128,1.30812250,1.30281372,0.00161587,0.00233018,-0.00071431,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814781,GBPUSD,H3,2018-09-17 06:00:00+00,1.30804000,1.30894000,1.30743000,1.30790000,14542.00000000,1.30828750,1.30285480,1.28954945,1.30797511,1.30647376,1.30320075,54.91622284,25.48806941,30.03845826,0.00262522,1.31334739,1.30828750,1.30322761,0.00150135,0.00216441,-0.00066306,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814782,GBPUSD,H3,2018-09-17 09:00:00+00,1.30789000,1.31029000,1.30720000,1.30979000,29749.00000000,1.30854550,1.30311920,1.28971865,1.30796355,1.30657940,1.30338503,60.01965005,45.98698482,32.79103398,0.00254557,1.31335303,1.30854550,1.30373797,0.00138415,0.00200836,-0.00062421,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814783,GBPUSD,H3,2018-09-17 12:00:00+00,1.30979000,1.31492000,1.30879000,1.31439000,39077.00000000,1.30900800,1.30347860,1.28990585,1.30824454,1.30681723,1.30363621,69.16769574,94.34364995,55.27290139,0.00258445,1.31418186,1.30900800,1.30383414,0.00142732,0.00189215,-0.00046483,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814784,GBPUSD,H3,2018-09-17 15:00:00+00,1.31439000,1.31559000,1.31333000,1.31418000,36786.00000000,1.30954000,1.30389860,1.29007895,1.30919000,1.30737817,1.30405792,68.39825898,85.95617530,75.42893669,0.00283771,1.31454068,1.30954000,1.30453932,0.00181183,0.00187609,-0.00006426,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814785,GBPUSD,H3,2018-09-17 18:00:00+00,1.31418000,1.31639000,1.31418000,1.31622000,13927.00000000,1.31009050,1.30437720,1.29027000,1.30995769,1.30788201,1.30445487,71.69257693,98.43173432,92.91051985,0.00279644,1.31547282,1.31009050,1.30470818,0.00207568,0.00191601,0.00015967,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814786,GBPUSD,H3,2018-09-17 21:00:00+00,1.31622000,1.31637000,1.31505000,1.31550000,37615.00000000,1.31042250,1.30484780,1.29046295,1.31092112,1.30849964,1.30491625,68.96020353,91.78966790,92.05919250,0.00275455,1.31626015,1.31042250,1.30458485,0.00242148,0.00201710,0.00040438,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814787,GBPUSD,H3,2018-09-18 00:00:00+00,1.31548000,1.31624000,1.31391000,1.31430000,19464.00000000,1.31062850,1.30529520,1.29066665,1.31162557,1.30901819,1.30533130,64.54489373,80.71955720,90.31365314,0.00265209,1.31670334,1.31062850,1.30455366,0.00260738,0.00213516,0.00047222,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814788,GBPUSD,H3,2018-09-18 03:00:00+00,1.31430000,1.31617000,1.31400000,1.31589000,16135.00000000,1.31087050,1.30575240,1.29089055,1.31203702,1.30940943,1.30568301,67.51295848,95.38745387,89.29889299,0.00262908,1.31736438,1.31087050,1.30437662,0.00262759,0.00223365,0.00039394,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814789,GBPUSD,H3,2018-09-18 06:00:00+00,1.31588000,1.31694000,1.31448000,1.31478000,24527.00000000,1.31108800,1.30623140,1.29110420,1.31262978,1.30988947,1.30608328,63.51549240,81.03599649,85.71433585,0.00259629,1.31779616,1.31108800,1.30437984,0.00274031,0.00233498,0.00040533,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814790,GBPUSD,H3,2018-09-18 09:00:00+00,1.31477000,1.31519000,1.31175000,1.31268000,34807.00000000,1.31115750,1.30668300,1.29131410,1.31296059,1.31025173,1.30642433,56.67805189,62.59877085,79.67407374,0.00258655,1.31790129,1.31115750,1.30441371,0.00270885,0.00240975,0.00029910,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
814791,GBPUSD,H3,2018-09-18 12:00:00+00,1.31268000,1.31516000,1.31196000,1.31512000,28197.00000000,1.31132900,1.30710880,1.29154160,1.31291742,1.31043161,1.30666965,61.82080707,82.06896552,75.23457762,0.00264751,1.31828922,1.31132900,1.30436878,0.00248581,0.00242496,0.00006085,2026-02-06 13:11:06.445828+00,2026-02-08 12:12:09.735195+00,,,,
756441,GBPUSD,H8,2003-06-23 08:00:00+00,1.66160000,1.66710000,1.65520000,1.66660000,5508.00000000,1.67508000,1.66068600,1.61294250,1.67036192,1.66946196,1.66186132,47.72347354,32.20338983,16.84212373,0.00845763,1.69041461,1.67508000,1.65974539,0.00089996,0.00418344,-0.00328348,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756442,GBPUSD,H8,2003-06-23 16:00:00+00,1.66650000,1.66990000,1.66540000,1.66670000,3154.00000000,1.67476500,1.66142200,1.61341850,1.66978316,1.66924996,1.66204715,47.82175585,33.72434018,25.49557874,0.00870352,1.69051089,1.67476500,1.65901911,0.00053320,0.00345339,-0.00292019,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756443,GBPUSD,H8,2003-06-24 00:00:00+00,1.66670000,1.66950000,1.66520000,1.66610000,2998.00000000,1.67435500,1.66208600,1.61392350,1.66930883,1.66906107,1.66222961,47.24778999,34.27672956,33.40148652,0.00840327,1.69054864,1.67435500,1.65816136,0.00024776,0.00281226,-0.00256450,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756444,GBPUSD,H8,2003-06-24 08:00:00+00,1.66620000,1.67120000,1.66210000,1.66460000,5115.00000000,1.67398000,1.66266400,1.61443450,1.66881516,1.66884174,1.66238139,45.76883454,31.97278912,33.32461962,0.00811017,1.69070383,1.67398000,1.65725617,-0.00002657,0.00224449,-0.00227106,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756445,GBPUSD,H8,2003-06-24 16:00:00+00,1.66490000,1.66530000,1.65880000,1.66260000,3761.00000000,1.67301500,1.66314600,1.61490700,1.66816668,1.66852753,1.66246840,43.80016527,27.20588235,31.15180034,0.00818088,1.69002432,1.67301500,1.65600568,-0.00036085,0.00172342,-0.00208427,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756446,GBPUSD,H8,2003-06-25 00:00:00+00,1.66250000,1.66600000,1.66090000,1.66290000,3251.00000000,1.67227500,1.66381600,1.61535100,1.66731027,1.66808846,1.66247356,44.18796429,28.30882353,29.16249833,0.00806081,1.68968762,1.67227500,1.65486238,-0.00077819,0.00122310,-0.00200129,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756447,GBPUSD,H8,2003-06-25 08:00:00+00,1.66290000,1.67610000,1.66110000,1.67420000,5285.00000000,1.67171000,1.66471600,1.61585050,1.66663176,1.66770413,1.66249028,56.39367418,69.85294118,41.78921569,0.00784933,1.68807104,1.67171000,1.65534896,-0.00107236,0.00076401,-0.00183637,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756448,GBPUSD,H8,2003-06-25 16:00:00+00,1.67420000,1.68000000,1.66920000,1.67350000,4056.00000000,1.67097000,1.66557800,1.61633750,1.66779611,1.66818530,1.66294948,55.58275140,67.27941176,55.14705882,0.00836009,1.68549888,1.67097000,1.65644112,-0.00038919,0.00053337,-0.00092256,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756449,GBPUSD,H8,2003-06-26 00:00:00+00,1.67370000,1.67420000,1.66620000,1.66790000,3309.00000000,1.67022000,1.66627800,1.61677500,1.66867363,1.66857898,1.66336323,49.45584298,46.69117647,61.27450980,0.00853437,1.68372031,1.67022000,1.65671969,0.00009465,0.00044563,-0.00035098,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756450,GBPUSD,H8,2003-06-26 08:00:00+00,1.66800000,1.66940000,1.65950000,1.66330000,5580.00000000,1.66922500,1.66690000,1.61717750,1.66855461,1.66852869,1.66354114,45.06179934,32.40000000,48.79019608,0.00849620,1.68164190,1.66922500,1.65680810,0.00002592,0.00036169,-0.00033577,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756451,GBPUSD,H8,2003-06-26 16:00:00+00,1.66350000,1.66580000,1.65940000,1.66110000,3407.00000000,1.66841500,1.66746400,1.61759450,1.66774621,1.66814138,1.66353169,43.08995630,23.79032258,34.29383302,0.00859647,1.68073235,1.66841500,1.65609765,-0.00039517,0.00021032,-0.00060549,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756452,GBPUSD,H8,2003-06-27 00:00:00+00,1.66070000,1.66350000,1.65750000,1.65930000,3119.00000000,1.66740000,1.66756000,1.61802250,1.66672371,1.66761979,1.66343633,41.49023540,16.53225806,24.24086022,0.00843958,1.67919797,1.66740000,1.65560203,-0.00089608,-0.00001096,-0.00088512,2026-02-06 12:41:38.381172+00,2026-02-08 12:02:32.812524+00,,,,
756458,GBPUSD,H8,2003-06-30 16:00:00+00,1.64990000,1.65740000,1.64950000,1.65570000,2919.00000000,1.66094500,1.66629200,1.62040500,1.65693663,1.66167682,1.66092802,43.63920537,30.17241379,20.68965517,0.00784846,1.67575844,1.66094500,1.64613156,-0.00474018,-0.00281452,-0.00192566,2026-02-06 12:41:39.268157+00,2026-02-08 12:03:11.164849+00,,,,
756459,GBPUSD,H8,2003-07-01 00:00:00+00,1.65570000,1.65740000,1.65300000,1.65520000,2451.00000000,1.66066000,1.66642200,1.62081750,1.65674638,1.66123409,1.66072300,43.15550904,28.73563218,23.94636015,0.00785214,1.67568377,1.66066000,1.64563623,-0.00448771,-0.00314916,-0.00133855,2026-02-06 12:41:39.268157+00,2026-02-08 12:03:11.164849+00,,,,
756460,GBPUSD,H8,2003-07-01 08:00:00+00,1.65530000,1.66560000,1.65160000,1.66190000,4631.00000000,1.66066500,1.66675800,1.62128800,1.65650848,1.66078712,1.66050642,50.99403477,47.98850575,35.63218391,0.00760556,1.67569035,1.66066500,1.64563965,-0.00427864,-0.00337506,-0.00090358,2026-02-06 12:41:39.268157+00,2026-02-08 12:03:11.164849+00,,,,
756461,GBPUSD,H8,2003-07-01 16:00:00+00,1.66200000,1.66450000,1.66090000,1.66350000,2837.00000000,1.66051000,1.66705000,1.62179950,1.65733794,1.66086955,1.66056107,52.67241448,52.58620690,43.10344828,0.00806231,1.67535007,1.66051000,1.64566993,-0.00353161,-0.00340637,-0.00012524,2026-02-06 12:41:39.268157+00,2026-02-08 12:03:11.164849+00,,,,
